init_time,track_id,sample,valid_time,lead_time,lead_time_hours,lat,lon,minimum_sea_level_pressure_hpa,maximum_sustained_wind_speed_knots,radius_of_maximum_winds_km,radius_34_knot_winds_ne_km,radius_34_knot_winds_se_km,radius_34_knot_winds_sw_km,radius_34_knot_winds_nw_km,radius_50_knot_winds_ne_km,radius_50_knot_winds_se_km,radius_50_knot_winds_sw_km,radius_50_knot_winds_nw_km,radius_64_knot_winds_ne_km,radius_64_knot_winds_se_km,radius_64_knot_winds_sw_km,radius_64_knot_winds_nw_km
2025-09-05 18:00:00,49,36.0,2025-09-17 12:00:00,11 days 18:00:00,282,12.19,-32.27,1009.8,26.5,65.56884002685547,0.0,0.0,0.296088695526123,0.0,0.0,0.0520166717469692,0.0,0.0677437558770179,0.0969115272164344,0.0,0.0,0.0028783793
2025-09-05 18:00:00,49,36.0,2025-09-17 18:00:00,12 days 00:00:00,288,12.21,-34.4,1006.6,35.0,100.39617919921876,39.25947952270508,33.028343200683594,19.009767532348636,28.70433616638184,0.0984252393245697,0.0,0.0,0.0750734433531761,0.0179457161575555,0.0181156434118747,0.0249865651130676,0.0
2025-09-05 18:00:00,49,36.0,2025-09-18 00:00:00,12 days 06:00:00,294,12.93,-36.08,1005.0,38.9,40.13461685180664,34.5745849609375,27.92245483398437,18.94726181030273,28.924673080444336,1.621025562286377,1.1101044416427612,0.5068237781524658,1.317865252494812,0.0,0.0,0.0,0.0
2025-09-05 18:00:00,49,36.0,2025-09-18 06:00:00,12 days 12:00:00,300,13.19,-36.62,1005.5,37.6,58.16156768798828,13.264162063598633,10.684195518493652,7.7638773918151855,12.57794952392578,0.0,0.0,0.0,0.0,0.0,0.0,0.0714731141924858,0.011989406
2025-09-05 18:00:00,49,36.0,2025-09-18 12:00:00,12 days 18:00:00,306,13.76,-37.2,1007.6,30.6,57.10846328735352,12.157021522521973,11.03697109222412,5.416022777557373,10.079496383666992,0.0,0.0,0.0,0.0,0.0982540696859359,0.0,0.0679387524724006,0.0
2025-09-05 18:00:00,49,36.0,2025-09-18 18:00:00,13 days 00:00:00,312,14.67,-38.01,1005.5,35.0,54.39290618896485,8.141283988952637,3.6227874755859375,1.4191385507583618,6.214593410491943,0.0,0.0,0.0,0.1505869626998901,0.0,0.0,0.0,0.01621227
2025-09-05 18:00:00,53,36.0,2025-09-16 18:00:00,11 days 00:00:00,264,11.32,-99.75,1007.7,25.9,123.8382568359375,1.117124080657959,0.0,0.8641253709793091,2.5795719623565674,0.0464330576360225,0.0,0.1067687422037124,0.0506895184516906,0.0148026272654533,0.0190078150480985,0.009482767432928,0.11597867
2025-09-05 18:00:00,53,36.0,2025-09-17 00:00:00,11 days 06:00:00,270,11.76,-101.24,1006.1,27.7,66.98881530761719,1.0763362646102903,0.2457370460033416,0.106836698949337,0.2160874307155609,0.0,0.0,0.0,0.1091660633683204,0.0,0.0,0.0,0.0
2025-09-05 18:00:00,53,36.0,2025-09-17 06:00:00,11 days 12:00:00,276,12.06,-101.77,1005.5,35.6,122.89712524414062,56.86655426025391,49.12031936645508,32.40922546386719,44.17210006713867,0.0,0.1759595274925232,0.0408430099487304,0.0,0.0508938953280448,0.2236587256193161,0.0827615857124328,0.05913012
2025-09-05 18:00:00,53,36.0,2025-09-17 12:00:00,11 days 18:00:00,282,12.49,-102.81,1002.1,41.4,67.18627166748047,17.900928497314453,13.35633945465088,8.605648040771484,14.22161102294922,2.949838161468506,2.38822078704834,1.315889596939087,2.335122346878052,0.0,0.0,0.0,0.015855232
2025-09-05 18:00:00,53,36.0,2025-09-17 18:00:00,12 days 00:00:00,288,13.4,-103.39,1001.6,42.4,109.16448211669922,120.1661605834961,109.25533294677734,82.54653930664062,100.65607452392578,3.0992367267608643,1.707351803779602,0.8627684116363525,2.1518352031707764,0.0282805785536766,0.0241929627954959,0.0,0.09811379
2025-09-05 18:00:00,53,36.0,2025-09-18 00:00:00,12 days 06:00:00,294,13.93,-104.2,998.9,47.2,63.37045669555664,95.58981323242188,82.95645904541016,59.85628128051758,76.15005493164062,1.905029535293579,0.7237241864204407,0.0,0.9866907596588136,0.1228143274784088,0.0532197728753089,0.0052521079778671,0.08263641
2025-09-05 18:00:00,53,36.0,2025-09-18 06:00:00,12 days 12:00:00,300,14.42,-105.03,994.9,56.4,46.43912124633789,119.84325408935548,106.74608612060548,84.52933502197266,110.16519927978516,59.43213653564453,50.84541702270508,36.79486846923828,47.2158088684082,1.952829480171204,0.4008607268333435,0.0,1.09392
2025-09-05 18:00:00,53,36.0,2025-09-18 12:00:00,12 days 18:00:00,306,14.99,-105.99,995.3,52.0,48.69264602661133,108.65186309814452,99.71815490722656,75.08387756347656,92.92301177978516,25.40522766113281,22.268951416015625,15.698222160339355,19.7257022857666,0.0,0.0,0.0,0.0
2025-09-05 18:00:00,53,36.0,2025-09-18 18:00:00,13 days 00:00:00,312,14.96,-106.91,991.2,60.9,43.5359001159668,170.98512268066406,152.75282287597656,113.4261703491211,147.15733337402344,74.70423889160156,62.27604293823242,43.12997817993164,58.92971420288086,6.254271984100342,3.5641982555389404,1.393067717552185,4.4612756
2025-09-05 18:00:00,54,36.0,2025-09-16 18:00:00,11 days 00:00:00,264,12.71,119.39,1007.7,18.2,107.90853881835938,0.0,0.0,0.0,0.0,0.0,0.0514322258532047,0.3127323389053345,0.0,0.0595429763197898,0.1072800755500793,0.0837455466389656,0.0
2025-09-05 18:00:00,54,36.0,2025-09-17 00:00:00,11 days 06:00:00,270,12.56,117.91,1005.0,20.3,73.26298522949219,0.0,0.0,0.9164053797721864,0.0,0.0,0.0,0.0811354666948318,0.0,0.027265602722764,0.0429720170795917,0.0497727766633033,0.025956616
2025-09-05 18:00:00,54,36.0,2025-09-17 06:00:00,11 days 12:00:00,276,13.11,116.45,1006.4,19.3,119.47663879394533,0.0,0.0,0.2175181061029434,0.0,0.0,0.2875835597515106,0.1958645731210708,0.0301774255931377,0.0787606686353683,0.0335361212491989,0.0317960940301418,0.027734526
2025-09-05 18:00:00,54,36.0,2025-09-17 12:00:00,11 days 18:00:00,282,13.63,115.79,1006.3,24.7,73.21622467041016,4.863666534423828,0.0,0.0,3.4432156085968018,0.0,0.0,0.0369613170623779,0.0,0.0,0.1646880656480789,0.1388471871614456,0.0
2025-09-05 18:00:00,54,36.0,2025-09-17 18:00:00,12 days 00:00:00,288,13.89,114.9,1000.2,34.1,89.10367584228516,30.581281661987305,24.68841361999512,13.957001686096191,24.634618759155277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-05 18:00:00,54,36.0,2025-09-18 00:00:00,12 days 06:00:00,294,14.31,113.88,1001.9,29.5,64.87848663330078,10.725590705871582,9.76760196685791,4.927309989929199,8.717418670654297,0.0,0.1309711784124374,0.1517520993947982,0.0,0.0280695557594299,0.0722656771540641,0.1230293586850166,0.0
2025-09-05 18:00:00,54,36.0,2025-09-18 06:00:00,12 days 12:00:00,300,15.19,112.82,997.7,36.6,62.3801383972168,14.408059120178224,12.824540138244627,8.26713752746582,11.24285888671875,0.0,0.0346115492284297,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-05 18:00:00,54,36.0,2025-09-18 12:00:00,12 days 18:00:00,306,15.51,111.94,997.9,35.9,57.072635650634766,13.39665412902832,10.291339874267578,5.47329044342041,12.63302993774414,0.7258573174476624,0.074049636721611,0.0,0.5074055790901184,0.0419786907732486,0.0301392953842878,0.0082753561437129,0.0
2025-09-05 18:00:00,54,36.0,2025-09-18 18:00:00,13 days 00:00:00,312,15.63,111.28,998.2,37.0,60.14137649536133,43.696998596191406,36.39040756225586,24.71149635314941,35.10438537597656,0.0,0.0,0.0,0.0,0.0266396775841712,0.0865846946835517,0.0304643828421831,0.0
2025-09-05 18:00:00,AL912025,36.0,2025-09-05 18:00:00,0 days 00:00:00,0,11.7,-36.0,1011.0,25.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2025-09-05 18:00:00,EP112025,36.0,2025-09-05 18:00:00,0 days 00:00:00,0,14.3,-137.3,958.0,105.0,19.0,93.0,111.0,93.0,93.0,56.0,74.0,46.0,56.0,37.0,28.0,37.0,
2025-09-05 18:00:00,EP112025,36.0,2025-09-06 00:00:00,0 days 06:00:00,6,14.74,-138.32,969.4,93.0,37.04710388183594,129.77745056152344,104.13722229003906,75.4059066772461,109.68099975585938,59.049652099609375,47.81341171264648,37.73622131347656,51.55780029296875,32.81513977050781,27.80398941040039,22.75186538696289,28.77708
2025-09-05 18:00:00,EP112025,36.0,2025-09-06 06:00:00,0 days 12:00:00,12,14.87,-139.28,959.4,106.2,27.443626403808597,112.37487030029295,89.35330963134766,74.4613037109375,102.69811248779295,55.71413803100586,46.96762466430664,41.421173095703125,51.7008056640625,36.066184997558594,31.502546310424805,26.980913162231445,32.39264
2025-09-05 18:00:00,EP112025,36.0,2025-09-06 12:00:00,0 days 18:00:00,18,15.44,-140.27,967.4,97.0,39.87266540527344,124.11851501464844,103.43844604492188,84.67044830322266,109.98531341552734,60.35614013671875,51.42966842651367,42.858516693115234,53.45296096801758,33.44549560546875,29.14801025390625,24.50908660888672,29.603819
2025-09-05 18:00:00,EP112025,36.0,2025-09-06 18:00:00,1 days 00:00:00,24,15.63,-140.99,973.0,90.0,49.64794158935547,113.3196792602539,94.34703063964844,76.02798461914062,99.40384674072266,52.11309051513672,43.882057189941406,36.335182189941406,46.20054626464844,29.439008712768555,25.37229347229004,21.133323669433597,25.722261
2025-09-05 18:00:00,EP112025,36.0,2025-09-07 00:00:00,1 days 06:00:00,30,16.09,-142.06,968.0,94.0,23.39202690124512,120.51534271240234,96.96192932128906,76.90775299072266,107.17037200927734,53.975868225097656,43.12443923950195,35.735694885253906,48.6761589050293,35.34183883666992,30.296831130981445,24.93259620666504,31.074615
2025-09-05 18:00:00,EP112025,36.0,2025-09-07 06:00:00,1 days 12:00:00,36,16.53,-143.1,972.0,89.0,39.96669006347656,119.79646301269533,97.3914794921875,77.81365203857422,105.23564910888672,57.51036834716797,48.40108871459961,40.43962478637695,50.87375259399414,31.813432693481445,27.44391632080078,22.970294952392575,27.928522
2025-09-05 18:00:00,EP112025,36.0,2025-09-07 12:00:00,1 days 18:00:00,42,17.02,-143.77,969.7,92.4,20.339210510253903,114.66130828857422,93.72781372070312,71.6020278930664,101.97759246826172,53.471675872802734,42.78779602050781,34.865474700927734,47.66360092163086,33.340476989746094,28.169395446777344,23.28202247619629,28.921139
2025-09-05 18:00:00,EP112025,36.0,2025-09-07 18:00:00,2 days 00:00:00,48,17.31,-144.71,974.9,88.0,18.40401268005371,103.76976776123048,79.2115478515625,58.49946975708008,90.43896484375,48.33844375610352,38.57827758789063,30.20975112915039,42.329925537109375,26.13276672363281,21.492351531982425,17.6506290435791,22.700525
2025-09-05 18:00:00,EP112025,36.0,2025-09-08 00:00:00,2 days 06:00:00,54,18.15,-145.82,982.0,76.4,37.377716064453125,115.67898559570312,88.68329620361328,62.73933410644531,96.07833862304688,52.42605972290039,43.97287368774414,35.37595748901367,45.93400955200195,32.51178359985352,28.131080627441406,23.16405296325684,28.022219
2025-09-05 18:00:00,EP112025,36.0,2025-09-08 06:00:00,2 days 12:00:00,60,18.76,-146.83,985.3,71.6,42.06292724609375,108.01384735107422,83.701904296875,60.03446960449219,91.8731918334961,49.68131256103516,41.06260299682617,31.47091484069824,42.74267959594727,22.59520149230957,18.314329147338867,14.943758010864258,19.386087
2025-09-05 18:00:00,EP112025,36.0,2025-09-08 12:00:00,2 days 18:00:00,66,19.18,-147.89,988.1,68.8,28.60927963256836,87.2839584350586,59.213497161865234,35.76731872558594,70.20905303955078,40.44376754760742,31.803874969482425,22.73795890808105,34.30686950683594,20.19541358947754,16.229652404785156,13.1099853515625,17.289677
2025-09-05 18:00:00,EP112025,36.0,2025-09-08 18:00:00,3 days 00:00:00,72,20.31,-149.15,994.7,59.4,21.94098472595215,104.01493072509766,80.89321899414062,55.576446533203125,89.4033432006836,44.38263320922852,35.215579986572266,24.592817306518555,36.59203720092773,12.551898956298828,9.126564025878906,6.791318893432617,10.218196
2025-09-05 18:00:00,EP112025,36.0,2025-09-09 00:00:00,3 days 06:00:00,78,20.8,-150.74,999.5,53.7,33.65958404541016,150.02825927734375,132.4204864501953,101.23631286621094,131.44322204589844,59.39741516113281,52.23034286499024,38.18537139892578,47.21749877929688,1.326421856880188,0.2325352877378463,0.0,0.7917489
2025-09-05 18:00:00,EP112025,36.0,2025-09-09 06:00:00,3 days 12:00:00,84,21.32,-151.89,998.1,53.3,55.203311920166016,113.79129028320312,91.335693359375,62.48544692993164,96.37255859375,27.17711639404297,21.37666893005371,14.500829696655272,21.438581466674805,0.8263368010520935,0.0,0.0,0.6071615
2025-09-05 18:00:00,EP112025,36.0,2025-09-09 12:00:00,3 days 18:00:00,90,22.19,-153.41,1003.8,46.5,83.6683120727539,112.24191284179688,88.32209777832031,53.04514694213867,87.99784851074219,7.404260635375977,4.129419803619385,1.56265127658844,5.422088623046875,0.2592090368270874,0.0044932370074093,0.0,0.19543253
2025-09-05 18:00:00,EP112025,36.0,2025-09-09 18:00:00,4 days 00:00:00,96,22.45,-154.85,1002.8,45.3,45.12880325317383,102.54850006103516,84.86959075927734,57.52379989624024,85.11988067626953,13.126151084899902,9.921490669250488,6.29408597946167,9.926973342895508,0.3846985995769501,0.06000766903162,0.0,0.2822935
2025-09-05 18:00:00,EP112025,36.0,2025-09-10 00:00:00,4 days 06:00:00,102,23.03,-156.42,1005.8,41.4,102.70433807373048,87.76046752929688,63.88431930541992,33.316627502441406,63.895774841308594,1.2751837968826294,0.0,0.0,0.6433796286582947,0.0,0.0242884717881679,0.052975345402956,0.0
2025-09-05 18:00:00,EP112025,36.0,2025-09-10 06:00:00,4 days 12:00:00,108,23.36,-157.71,1004.3,43.1,45.48033142089844,93.3922119140625,75.58392333984375,54.234901428222656,76.1263198852539,5.380814552307129,3.5343434810638428,2.57849645614624,3.94299840927124,0.2234649211168289,0.0240445435047149,0.1753485649824142,0.25049514
